/* DATA DESCRIPTION:
	TARA_145 * LATITUDE: 39.163100 * LONGITUDE: -70.075800 * DATE/TIME START: 2012-02-02T00:00:00 * DATE/TIME END: 2012-02-04T00:00:00 * CAMPAIGN: TARA_20120126Z (Savannah to New-York City, Stations: TARA_144-145) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_146 * LATITUDE: 34.730700 * LONGITUDE: -71.247800 * DATE/TIME START: 2012-02-15T00:00:00 * DATE/TIME END: 2012-02-16T00:00:00 * CAMPAIGN: TARA_20120212Z (New-York City to Bermuda, Stations: TARA_146-147) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_147 * LATITUDE: 32.954200 * LONGITUDE: -66.533300 * DATE/TIME START: 2012-02-18T00:00:00 * DATE/TIME END: 2012-02-19T00:00:00 * CAMPAIGN: TARA_20120212Z (New-York City to Bermuda, Stations: TARA_146-147) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_148 * LATITUDE: 31.782200 * LONGITUDE: -64.144900 * DATE/TIME START: 2012-02-24T00:00:00 * DATE/TIME END: 2012-02-25T00:00:00 * CAMPAIGN: TARA_20120223Z (Bermuda to Horta, Stations: TARA_148-151) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_148b * LATITUDE: 34.027400 * LONGITUDE: -56.875900 * DATE/TIME START: 2012-02-27T00:00:00 * DATE/TIME END: 2012-02-27T00:00:00 * CAMPAIGN: TARA_20120223Z (Bermuda to Horta, Stations: TARA_148-151) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_149 * LATITUDE: 34.098000 * LONGITUDE: -49.839900 * DATE/TIME START: 2012-02-29T00:00:00 * DATE/TIME END: 2012-03-01T00:00:00 * CAMPAIGN: TARA_20120223Z (Bermuda to Horta, Stations: TARA_148-151) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_150 * LATITUDE: 35.800000 * LONGITUDE: -37.102200 * DATE/TIME START: 2012-03-05T00:00:00 * DATE/TIME END: 2012-03-06T00:00:00 * CAMPAIGN: TARA_20120223Z (Bermuda to Horta, Stations: TARA_148-151) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_151 * LATITUDE: 36.194100 * LONGITUDE: -28.801000 * DATE/TIME START: 2012-03-09T00:00:00 * DATE/TIME END: 2012-03-10T00:00:00 * CAMPAIGN: TARA_20120223Z (Bermuda to Horta, Stations: TARA_148-151) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_152 * LATITUDE: 43.668200 * LONGITUDE: -16.661800 * DATE/TIME START: 2012-03-18T00:00:00 * DATE/TIME END: 2012-03-20T00:00:00 * CAMPAIGN: TARA_20120314Z (Horta to La Coruna, Stations: TARA_152-154) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_153 * LATITUDE: 44.034000 * LONGITUDE: -16.563950 * DATE/TIME START: 2012-03-24T00:00:00 * DATE/TIME END: 2012-03-24T00:00:00 * CAMPAIGN: TARA_20120314Z (Horta to La Coruna, Stations: TARA_152-154) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_154 * LATITUDE: 44.353800 * LONGITUDE: -10.094000 * DATE/TIME START: 2012-03-26T00:00:00 * DATE/TIME END: 2012-03-26T00:00:00 * CAMPAIGN: TARA_20120314Z (Horta to La Coruna, Stations: TARA_152-154) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_155 * LATITUDE: 54.596700 * LONGITUDE: -16.755300 * DATE/TIME START: 2013-05-24T00:00:00 * DATE/TIME END: 2013-05-25T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_156 * LATITUDE: 60.922700 * LONGITUDE: -7.879200 * DATE/TIME START: 2013-05-29T00:00:00 * DATE/TIME END: 2013-05-29T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_157 * LATITUDE: 65.676300 * LONGITUDE: -1.758900 * DATE/TIME START: 2013-06-02T00:00:00 * DATE/TIME END: 2013-06-02T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_158 * LATITUDE: 67.193200 * LONGITUDE: 0.374500 * DATE/TIME START: 2013-06-03T00:00:00 * DATE/TIME END: 2013-06-04T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_159 * LATITUDE: 68.994300 * LONGITUDE: 2.156600 * DATE/TIME START: 2013-06-05T00:00:00 * DATE/TIME END: 2013-06-05T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_160 * LATITUDE: 70.373400 * LONGITUDE: 3.677600 * DATE/TIME START: 2013-06-06T00:00:00 * DATE/TIME END: 2013-06-06T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_161 * LATITUDE: 72.375400 * LONGITUDE: 3.934800 * DATE/TIME START: 2013-06-07T00:00:00 * DATE/TIME END: 2013-06-07T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_162 * LATITUDE: 74.247000 * LONGITUDE: 3.908300 * DATE/TIME START: 2013-06-08T00:00:00 * DATE/TIME END: 2013-06-08T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_163 * LATITUDE: 76.078000 * LONGITUDE: 1.688800 * DATE/TIME START: 2013-06-09T00:00:00 * DATE/TIME END: 2013-06-10T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_164 * LATITUDE: 74.596600 * LONGITUDE: 6.554100 * DATE/TIME START: 2013-06-11T00:00:00 * DATE/TIME END: 2013-06-11T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_165 * LATITUDE: 73.444000 * LONGITUDE: 10.233000 * DATE/TIME START: 2013-06-12T00:00:00 * DATE/TIME END: 2013-06-12T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_166 * LATITUDE: 71.207800 * LONGITUDE: 14.661500 * DATE/TIME START: 2013-06-13T00:00:00 * DATE/TIME END: 2013-06-13T00:00:00 * CAMPAIGN: TARA_20130519Z (Lorient to Tromsø, Stations: TARA_155-166) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_167 * LATITUDE: 71.032600 * LONGITUDE: 38.713500 * DATE/TIME START: 2013-06-30T00:00:00 * DATE/TIME END: 2013-06-30T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_168 * LATITUDE: 72.581700 * LONGITUDE: 44.126300 * DATE/TIME START: 2013-07-01T00:00:00 * DATE/TIME END: 2013-07-02T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_169 * LATITUDE: 74.389700 * LONGITUDE: 47.158900 * DATE/TIME START: 2013-07-03T00:00:00 * DATE/TIME END: 2013-07-03T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_170 * LATITUDE: 75.949200 * LONGITUDE: 51.913500 * DATE/TIME START: 2013-07-04T00:00:00 * DATE/TIME END: 2013-07-04T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_171 * LATITUDE: 77.587700 * LONGITUDE: 58.558300 * DATE/TIME START: 2013-07-05T00:00:00 * DATE/TIME END: 2013-07-05T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_172 * LATITUDE: 77.967100 * LONGITUDE: 67.896700 * DATE/TIME START: 2013-07-06T00:00:00 * DATE/TIME END: 2013-07-06T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_173 * LATITUDE: 78.939100 * LONGITUDE: 75.344800 * DATE/TIME START: 2013-07-08T00:00:00 * DATE/TIME END: 2013-07-08T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_174 * LATITUDE: 79.045200 * LONGITUDE: 71.623800 * DATE/TIME START: 2013-07-09T00:00:00 * DATE/TIME END: 2013-07-09T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_175 * LATITUDE: 79.342900 * LONGITUDE: 66.383800 * DATE/TIME START: 2013-07-10T00:00:00 * DATE/TIME END: 2013-07-11T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_176 * LATITUDE: 77.755500 * LONGITUDE: 67.390700 * DATE/TIME START: 2013-07-13T00:00:00 * DATE/TIME END: 2013-07-13T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_177 * LATITUDE: 77.901000 * LONGITUDE: 71.746900 * DATE/TIME START: 2013-07-14T00:00:00 * DATE/TIME END: 2013-07-14T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_178 * LATITUDE: 77.234200 * LONGITUDE: 73.235300 * DATE/TIME START: 2013-07-15T00:00:00 * DATE/TIME END: 2013-07-15T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_179 * LATITUDE: 75.541500 * LONGITUDE: 74.572000 * DATE/TIME START: 2013-07-17T00:00:00 * DATE/TIME END: 2013-07-17T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_180 * LATITUDE: 75.171700 * LONGITUDE: 75.459000 * DATE/TIME START: 2013-07-17T00:00:00 * DATE/TIME END: 2013-07-18T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_181 * LATITUDE: 73.966300 * LONGITUDE: 77.068900 * DATE/TIME START: 2013-07-19T00:00:00 * DATE/TIME END: 2013-07-19T00:00:00 * CAMPAIGN: TARA_20130629Z (Murmansk to Dudinka, Stations: TARA_167-181) (URI: TARA_20130629Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_182 * LATITUDE: 75.976400 * LONGITUDE: 78.563400 * DATE/TIME START: 2013-08-04T00:00:00 * DATE/TIME END: 2013-08-04T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_183 * LATITUDE: 77.453500 * LONGITUDE: 75.734000 * DATE/TIME START: 2013-08-05T00:00:00 * DATE/TIME END: 2013-08-05T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_184 * LATITUDE: 79.028300 * LONGITUDE: 69.692100 * DATE/TIME START: 2013-08-06T00:00:00 * DATE/TIME END: 2013-08-06T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_185 * LATITUDE: 79.675300 * LONGITUDE: 60.901800 * DATE/TIME START: 2013-08-11T00:00:00 * DATE/TIME END: 2013-08-11T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_186 * LATITUDE: 79.069900 * LONGITUDE: 74.214800 * DATE/TIME START: 2013-08-12T00:00:00 * DATE/TIME END: 2013-08-12T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_187 * LATITUDE: 78.142400 * LONGITUDE: 86.522700 * DATE/TIME START: 2013-08-14T00:00:00 * DATE/TIME END: 2013-08-14T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_188 * LATITUDE: 78.303700 * LONGITUDE: 91.724900 * DATE/TIME START: 2013-08-15T00:00:00 * DATE/TIME END: 2013-08-15T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_189 * LATITUDE: 78.021500 * LONGITUDE: 116.481600 * DATE/TIME START: 2013-08-27T00:00:00 * DATE/TIME END: 2013-08-28T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_190 * LATITUDE: 73.858100 * LONGITUDE: 145.845800 * DATE/TIME START: 2013-09-01T00:00:00 * DATE/TIME END: 2013-09-02T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_191 * LATITUDE: 71.549400 * LONGITUDE: 160.961100 * DATE/TIME START: 2013-09-02T00:00:00 * DATE/TIME END: 2013-09-03T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_192 * LATITUDE: 70.732700 * LONGITUDE: 166.309500 * DATE/TIME START: 2013-09-03T00:00:00 * DATE/TIME END: 2013-09-04T00:00:00 * CAMPAIGN: TARA_20130801Z (Dudinka to Pevek, Stations: TARA_182-192) (URI: TARA_20130801Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_193 * LATITUDE: 71.114600 * LONGITUDE: 174.900600 * DATE/TIME START: 2013-09-08T00:00:00 * DATE/TIME END: 2013-09-08T00:00:00 * CAMPAIGN: TARA_20130907Z (Pevek to Tuktoyaktuk, Stations: TARA_193-199) (URI: TARA_20130907Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_194 * LATITUDE: 73.335900 * LONGITUDE: -168.518200 * DATE/TIME START: 2013-09-11T00:00:00 * DATE/TIME END: 2013-09-12T00:00:00 * CAMPAIGN: TARA_20130907Z (Pevek to Tuktoyaktuk, Stations: TARA_193-199) (URI: TARA_20130907Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_195 * LATITUDE: 72.212700 * LONGITUDE: -159.702900 * DATE/TIME START: 2013-09-13T00:00:00 * DATE/TIME END: 2013-09-13T00:00:00 * CAMPAIGN: TARA_20130907Z (Pevek to Tuktoyaktuk, Stations: TARA_193-199) (URI: TARA_20130907Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_196 * LATITUDE: 71.895100 * LONGITUDE: -154.934300 * DATE/TIME START: 2013-09-14T00:00:00 * DATE/TIME END: 2013-09-15T00:00:00 * CAMPAIGN: TARA_20130907Z (Pevek to Tuktoyaktuk, Stations: TARA_193-199) (URI: TARA_20130907Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_197 * LATITUDE: 71.335600 * LONGITUDE: -148.662400 * DATE/TIME START: 2013-09-15T00:00:00 * DATE/TIME END: 2013-09-16T00:00:00 * CAMPAIGN: TARA_20130907Z (Pevek to Tuktoyaktuk, Stations: TARA_193-199) (URI: TARA_20130907Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_198 * LATITUDE: 71.474100 * LONGITUDE: -141.883600 * DATE/TIME START: 2013-09-16T00:00:00 * DATE/TIME END: 2013-09-16T00:00:00 * CAMPAIGN: TARA_20130907Z (Pevek to Tuktoyaktuk, Stations: TARA_193-199) (URI: TARA_20130907Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_199 * LATITUDE: 70.395700 * LONGITUDE: -140.334400 * DATE/TIME START: 2013-09-17T00:00:00 * DATE/TIME END: 2013-09-17T00:00:00 * CAMPAIGN: TARA_20130907Z (Pevek to Tuktoyaktuk, Stations: TARA_193-199) (URI: TARA_20130907Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_200 * LATITUDE: 71.985600 * LONGITUDE: -93.543000 * DATE/TIME START: 2013-09-27T00:00:00 * DATE/TIME END: 2013-09-27T00:00:00 * CAMPAIGN: TARA_20130921Z (Tuktoyaktuk to Ilulissat, Stations: TARA_200-207) (URI: TARA_20130921Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_201 * LATITUDE: 74.329200 * LONGITUDE: -85.729300 * DATE/TIME START: 2013-09-29T00:00:00 * DATE/TIME END: 2013-10-01T00:00:00 * CAMPAIGN: TARA_20130921Z (Tuktoyaktuk to Ilulissat, Stations: TARA_200-207) (URI: TARA_20130921Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_202 * LATITUDE: 73.117400 * LONGITUDE: -85.053200 * DATE/TIME START: 2013-10-03T00:00:00 * DATE/TIME END: 2013-10-03T00:00:00 * CAMPAIGN: TARA_20130921Z (Tuktoyaktuk to Ilulissat, Stations: TARA_200-207) (URI: TARA_20130921Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_203 * LATITUDE: 73.069700 * LONGITUDE: -80.363500 * DATE/TIME START: 2013-10-04T00:00:00 * DATE/TIME END: 2013-10-05T00:00:00 * CAMPAIGN: TARA_20130921Z (Tuktoyaktuk to Ilulissat, Stations: TARA_200-207) (URI: TARA_20130921Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_204 * LATITUDE: 72.675700 * LONGITUDE: -78.443200 * DATE/TIME START: 2013-10-06T00:00:00 * DATE/TIME END: 2013-10-06T00:00:00 * CAMPAIGN: TARA_20130921Z (Tuktoyaktuk to Ilulissat, Stations: TARA_200-207) (URI: TARA_20130921Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_205 * LATITUDE: 72.423400 * LONGITUDE: -71.952400 * DATE/TIME START: 2013-10-08T00:00:00 * DATE/TIME END: 2013-10-08T00:00:00 * CAMPAIGN: TARA_20130921Z (Tuktoyaktuk to Ilulissat, Stations: TARA_200-207) (URI: TARA_20130921Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_206 * LATITUDE: 70.939300 * LONGITUDE: -53.621900 * DATE/TIME START: 2013-10-11T00:00:00 * DATE/TIME END: 2013-10-13T00:00:00 * CAMPAIGN: TARA_20130921Z (Tuktoyaktuk to Ilulissat, Stations: TARA_200-207) (URI: TARA_20130921Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_207 * LATITUDE: 69.206600 * LONGITUDE: -52.851500 * DATE/TIME START: 2013-10-15T00:00:00 * DATE/TIME END: 2013-10-15T00:00:00 * CAMPAIGN: TARA_20130921Z (Tuktoyaktuk to Ilulissat, Stations: TARA_200-207) (URI: TARA_20130921Z_Campaign_Report.pdf) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_208 * LATITUDE: 69.107300 * LONGITUDE: -51.577500 * DATE/TIME START: 2013-10-20T00:00:00 * DATE/TIME END: 2013-10-20T00:00:00 * CAMPAIGN: TARA_20131020Z (Ilulissat to Québec, Stations: TARA_208-210) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_209 * LATITUDE: 64.728500 * LONGITUDE: -53.466800 * DATE/TIME START: 2013-10-23T00:00:00 * DATE/TIME END: 2013-10-23T00:00:00 * CAMPAIGN: TARA_20131020Z (Ilulissat to Québec, Stations: TARA_208-210) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
	TARA_210 * LATITUDE: 61.544100 * LONGITUDE: -55.985400 * DATE/TIME START: 2013-10-27T00:00:00 * DATE/TIME END: 2013-10-27T00:00:00 * CAMPAIGN: TARA_20131020Z (Ilulissat to Québec, Stations: TARA_208-210) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * DEVICE: Research vessel (RV)
Parameter(s):	Campaign of event (Campaign)
	Station label (Station) * PI: Pesant, Stephane (https://orcid.org/0000-0002-4936-5209, spesant@marum.de) * COMMENT: TARA_station#
	Date/Time of event (Date/Time)
	Date/Time of event 2 (Date/Time 2)
	Latitude of event (Latitude)
	Longitude of event (Longitude)
	Latitude, northbound (Lat north) * PI: Pesant, Stephane (https://orcid.org/0000-0002-4936-5209, spesant@marum.de)
	Latitude, southbound (Lat south) * PI: Pesant, Stephane (https://orcid.org/0000-0002-4936-5209, spesant@marum.de)
	Longitude, eastbound (Lon east) * PI: Pesant, Stephane (https://orcid.org/0000-0002-4936-5209, spesant@marum.de)
	Longitude, westbound (Lon west) * PI: Pesant, Stephane (https://orcid.org/0000-0002-4936-5209, spesant@marum.de)
	Time of day (Time of day) * PI: Pesant, Stephane (https://orcid.org/0000-0002-4936-5209, spesant@marum.de) * COMMENT: of sampling effort
